Episode,Fault,Success,MTTD,MTTR,Messages
919,InformationDelay,False,2.6583592871648007,8.48933699408638,4
920,ActuatorFailure,True,4.901026073398001,16.965771674644643,7
921,AnalyticsFailure,True,5.376862948184223,19.389324468792637,8
922,InformationDelay,False,2.4491863679175405,10.277509549031532,4
923,ModelDrift,True,6.495194459439623,18.612999563166742,9
924,SensorNoise,False,0.9969828002873214,5.609950836831002,3
925,InformationDelay,True,2.7765097160862315,10.189847702339012,4
926,SensorNoise,True,0.9877243751810771,4.990703528598475,3
927,ModelDrift,True,7.112649942933036,20.48452880381995,9
928,ModelDrift,True,7.306874000211905,21.161015115141172,9
929,SensorNoise,True,1.034871304803795,5.024994296952694,3
930,MissingData,True,2.169781776070193,7.572228853550684,3
931,PacketDelay,True,3.0657212244156975,10.365302629354312,5
932,SensorDrift,True,1.59878547931671,6.307829112561329,4
933,AnalyticsFailure,True,6.424385371978048,20.231764555617005,8
934,SensorDrift,True,1.8390607123953415,7.167267996947521,4
935,AnalyticsFailure,True,6.027164701904084,17.421099209095804,8
936,SensorDrift,True,1.7112069259772043,7.098439087875237,4
937,SensorDrift,True,1.815437653355874,6.317911049938412,4
938,CommunicationLoss,False,3.686295895824588,13.955884889556486,6
939,SensorDrift,True,1.6331383556918913,7.134029232784548,4
940,SensorNoise,True,1.0479168693302798,5.3431064046865115,3
941,ActuatorFailure,True,4.781692274279198,15.747255993099051,7
942,CommunicationLoss,True,4.196756028705581,13.048213589046147,6
943,SensorNoise,True,1.0429218523733759,5.19828790647407,3
944,PacketDelay,True,2.6930202732142843,9.342129877834083,5
945,PacketDelay,True,2.7572815433806417,10.906122001361936,5
946,MissingData,True,2.188566635056829,7.166484010992631,3
947,PacketDelay,True,2.959438917911202,9.514124205963686,5
948,PacketDelay,False,2.920610550305997,11.156382765104093,5
949,MissingData,True,2.3163341680582143,7.225507944940187,3
950,SensorNoise,True,0.9593780495419088,4.798653347845815,3
951,CommunicationLoss,True,4.172844787903169,12.595177267202578,6
952,GatewayFailure,False,4.850651628365944,16.422331209779436,7
953,CommunicationLoss,True,3.7695800977179634,13.45434753378225,6
954,AnalyticsFailure,True,6.335950932596961,19.523551416473364,8
955,AnalyticsFailure,True,6.472575568583137,18.969034847176328,8
956,CommunicationLoss,True,3.933166275732025,13.270487003822966,6
957,SensorDrift,False,1.5671675395484808,6.741384576594336,4
958,SensorDrift,True,1.8284451790048508,6.454181443344322,4
959,CommunicationLoss,True,4.195130442436078,11.575091636718344,6
960,SensorDrift,True,1.7901543566168883,7.429125543736233,4
961,SensorDrift,True,1.6794483174035963,7.322780703411949,4
962,GatewayFailure,True,4.474830140183565,14.279449001198516,7
963,SensorDrift,False,1.8424711587916753,7.0583360235622425,4
964,AnalyticsFailure,True,5.9066589541552466,19.246419639657073,8
965,SensorDrift,True,1.7002236486858007,6.364489092968959,4
966,CommunicationLoss,True,4.126660933960433,12.868338116593897,6
967,CommunicationLoss,True,3.6899476133281564,11.538525887624475,6
968,GatewayFailure,False,5.04583736931021,16.511132416113554,7
969,SensorNoise,True,0.936396650903052,4.920556275736926,3
970,GatewayFailure,True,4.87272421214517,14.27182172282209,7
971,SensorDrift,True,1.5610050217719085,7.080468325400218,4
972,GatewayFailure,True,4.2872616186720816,15.934274103457536,7
973,InformationDelay,True,2.7923476270657024,9.55957563948661,4
974,ActuatorFailure,True,5.151352803321326,15.449280683786313,7
975,SensorDrift,True,1.6439656672795648,7.3049753488373845,4
976,SensorDrift,True,1.5851221927657597,6.3166660285238825,4
977,AnalyticsFailure,True,5.416059483359026,17.982152648699273,8
978,MissingData,True,2.3209105982606095,7.326834222290463,3
979,CommunicationLoss,True,4.129884563763826,13.924106392765582,6
980,MissingData,True,2.237793218028338,6.9036778801808,3
981,PacketDelay,True,2.9741921328260243,10.827207309989118,5
982,SensorDrift,True,1.6977787107294697,6.414948427683508,4
983,CommunicationLoss,True,3.7896099401545955,12.60178217181923,6
984,AnalyticsFailure,True,5.362821897649829,20.129307814889085,8
985,ActuatorFailure,True,5.231208134060351,18.088412730439444,7
986,PacketDelay,True,2.7874797924847337,9.292330433522796,5
987,CommunicationLoss,True,3.5537114284051907,11.557701833924959,6
988,SensorNoise,True,1.0410702346331038,4.927733309557977,3
989,SensorDrift,True,1.5670217995477123,7.471479845661058,4
990,InformationDelay,True,2.4400340778503997,9.650929022901733,4
991,SensorDrift,False,1.724576080051695,6.884560988555031,4
992,PacketDelay,True,3.1233542113712804,9.91478484109207,5
993,SensorNoise,False,1.074776444532395,4.919278287857329,3
994,SensorDrift,True,1.80889001237606,7.151481103458705,4
995,CommunicationLoss,True,3.4921682878882963,12.675582952745943,6
996,SensorNoise,True,1.093319219976525,4.925792697501136,3
997,CommunicationLoss,True,3.6030317074977574,12.008079999765284,6
998,CommunicationLoss,True,3.8795958127695496,13.972342361538823,6
999,SensorDrift,True,1.5598077120218083,7.104740827505065,4
