Episode,Fault,Stage,Success,MTTD,MTTR,Messages,Confidence
647,SensorNoise,AS1,True,0.7377382305040796,3.260705859881783,5,0.99
648,MissingData,AS1,True,1.5556077682386804,4.609431305007312,5,0.8750665609439914
649,InformationDelay,AS4,True,1.7074973915637934,6.196412955532544,6,0.99
650,ActuatorFailure,AS5,True,3.4471332640192505,10.65519701932631,9,0.8925351310222225
651,SensorDrift,AS1,True,1.193085672896054,4.252051512777272,6,0.9594136347339498
652,MissingData,AS1,True,1.5139272641910595,5.1978515972649415,5,0.8750532487551932
653,PacketDelay,AS2,True,2.306766893858954,6.857493909614957,7,0.903649954901748
654,AnalyticsFailure,AS3,True,4.541073840240864,12.164853799084028,10,0.9451875159571479
655,PacketDelay,AS2,True,2.2214591676931175,6.755713504836646,7,0.903475519476954
656,CommunicationLoss,AS2,True,2.4345004546341507,8.066264492941016,8,0.8898307933630767
657,MissingData,AS1,True,1.5480301119988096,5.310639450824355,5,0.8754811954953826
658,ActuatorFailure,AS5,True,3.7075760242216043,10.408570964303198,9,0.8958462866359598
659,InformationDelay,AS4,True,1.6558573362633133,5.826701722863625,6,0.99
660,SensorDrift,AS1,True,1.1247401729802045,4.400572724124614,6,0.9599359710782992
661,SensorDrift,AS1,True,1.085157229971443,4.177705082979782,6,0.9604487768626394
662,AnalyticsFailure,AS3,True,4.110455846974911,11.269952706429816,10,0.9450389016546072
663,CommunicationLoss,AS2,False,2.767624723935546,7.814737863416902,8,0.8891373619631886
664,PacketDelay,AS2,True,2.2309950012418933,6.7660459201048075,7,0.9036023333897825
665,CommunicationLoss,AS2,True,2.8700236643463017,7.473618732451093,8,0.8887534985931074
666,SensorDrift,AS1,True,1.1164099633844844,4.749514277172871,6,0.9609516140827041
667,GatewayFailure,AS2,True,3.2222567004239093,10.811999273020254,9,0.99
668,CommunicationLoss,AS2,True,2.5528111078244446,7.821595333481451,8,0.8886147391729934
669,ActuatorFailure,AS5,True,3.895009483366203,10.624426424415203,9,0.9000103626421012
670,AnalyticsFailure,AS3,True,3.896404282510771,12.200076260979458,10,0.945122030414595
671,SensorNoise,AS1,True,0.6924957690473543,3.4353900159381667,5,0.99
672,MissingData,AS1,True,1.6487057400696026,5.421019139977913,5,0.8762470253618234
673,InformationDelay,AS4,True,1.95016036344243,5.829170415118748,6,0.99
674,MissingData,AS1,True,1.3855161872151536,4.769421613299305,5,0.8772688067301367
675,CommunicationLoss,AS2,True,2.84333490678736,8.877217635179152,8,0.8886695691161726
676,AnalyticsFailure,AS3,False,4.152123769121708,13.14971982902669,10,0.9418119100459618
677,ActuatorFailure,AS5,True,3.4371332385346967,11.614037346940146,9,0.9046236747290657
678,AnalyticsFailure,AS3,True,4.4204558863356915,12.37099546635904,10,0.9394144403174712
679,ModelDrift,AS3,True,4.541674894783693,12.492961890471047,11,0.9381393769566866
680,PacketDelay,AS2,True,2.1790193395877413,6.569114930458325,7,0.9039629477929071
681,CommunicationLoss,AS2,True,2.814490329107396,8.042033011865326,8,0.8888768317635264
682,GatewayFailure,AS2,True,3.0607583967454657,9.292654462367452,9,0.99
683,SensorNoise,AS1,True,0.6501620535050531,3.14810674374648,5,0.99
684,SensorNoise,AS1,True,0.7903070521146658,3.4701325492189152,5,0.99
685,AnalyticsFailure,AS3,True,4.60792721725255,12.988452186385423,10,0.9377384488057012
686,InformationDelay,AS4,True,1.7847161745990163,5.74360844744252,6,0.99
687,AnalyticsFailure,AS3,False,4.384968767336264,11.843844715057626,10,0.5923913142857143
688,InformationDelay,AS4,True,1.8130173786661252,6.221086527628433,6,0.99
689,SensorDrift,AS1,True,1.188386302215279,4.687768889460229,6,0.9614442180954317
690,SensorNoise,AS1,True,0.7226931819726017,3.2311033897796886,5,0.99
691,MissingData,AS1,True,1.5048380049284398,5.079342067561793,5,0.8784817120507761
692,MissingData,AS1,True,1.469411967436368,4.756508606344016,5,0.8798345499684898
693,AnalyticsFailure,AS3,True,4.134868233258371,12.373784955770223,10,0.9366314370106628
694,AnalyticsFailure,AS3,True,3.8994812797710776,12.898342280712468,10,0.9359718162751969
695,SensorDrift,AS1,True,1.1071611806984627,4.6452834048509155,6,0.9619264588136949
696,PacketDelay,AS2,True,1.9468288031599523,6.485898282728854,7,0.9045036915676591
697,AnalyticsFailure,AS3,True,4.27586499924331,12.614575226961255,10,0.9356626989217969
698,CommunicationLoss,AS2,False,2.5650444388017086,8.566333756745989,8,0.8877438011772446
699,InformationDelay,AS4,True,1.8786148990986828,5.594488502370875,6,0.99
700,SensorNoise,AS1,True,0.7002638480386447,3.3157194220036588,5,0.99
701,CommunicationLoss,AS2,True,2.7062998838016328,8.992093917085487,8,0.8870066351446944
702,SensorDrift,AS1,True,1.264382477708253,4.762782445363477,6,0.9623983099080988
703,SensorNoise,AS1,True,0.6696129217695137,3.5434202347356147,5,0.99
704,SensorDrift,AS1,True,1.1806996058965842,4.232376108784544,6,0.9628598243970674
705,PacketDelay,AS2,True,2.1531101968578423,6.095171251491274,7,0.9051819006225483
706,SensorDrift,AS1,True,1.229414478716962,4.182737658103875,6,0.9633111153316075
707,CommunicationLoss,AS2,True,2.723490626186322,7.434488405683439,8,0.8865837253819426
708,PacketDelay,AS2,True,2.13732217741741,6.567939826540164,7,0.9059637023162206
709,GatewayFailure,AS2,True,3.366067388835089,9.394532079448496,9,0.99
710,CommunicationLoss,AS2,True,2.7310762700652,8.786666632761078,8,0.8864098374484113
711,SensorNoise,AS1,True,0.7420718704630349,2.9942358942027925,5,0.99
712,SensorDrift,AS1,True,1.2811234645902254,4.222628561045064,6,0.9637523405411482
713,CommunicationLoss,AS2,True,2.9666169975418906,7.691203125260392,8,0.8035946666666669
714,SensorDrift,AS1,True,1.2479632358461066,4.463608677780858,6,0.9641836906147369
715,MissingData,AS1,True,1.5748004427082085,4.811586761118211,5,0.8812869948135016
716,SensorDrift,AS1,True,1.1574772442017247,4.749826203088959,6,0.9646053794580817
717,ActuatorFailure,AS5,True,3.8471829336608883,10.042836906345427,9,0.9094132254975383
718,GatewayFailure,AS2,True,3.537209241100522,9.56183288338456,9,0.99
719,AnalyticsFailure,AS3,True,3.955602823452094,11.030806701216934,10,0.935626933330986
720,SensorNoise,AS1,True,0.7241683137279395,3.027862029218805,5,0.99
721,AnalyticsFailure,AS3,True,4.4420752688383605,12.600469651482952,10,0.9358031339663762
722,SensorDrift,AS1,True,1.1423184094287,4.466125566330713,6,0.9650176368997987
723,CommunicationLoss,AS2,True,2.76171658965813,8.244054926987847,8,0.8864328344977362
724,AnalyticsFailure,AS3,True,4.458703502350466,13.02846610855134,10,0.936142507173101
725,ActuatorFailure,AS5,True,3.379359914668934,10.160055695867323,9,0.9141972470646974
726,PacketDelay,AS2,True,2.1997367177619735,6.213676703985222,7,0.9068222439042586
727,SensorDrift,AS1,True,1.0909181255110363,4.267692039111001,6,0.9654207029264323
728,SensorDrift,AS1,True,1.2337483946106202,4.567215014158425,6,0.9658148232107111
729,SensorDrift,AS1,True,1.152068158698123,4.4439943674583215,6,0.9662002456653431
730,ModelDrift,AS3,True,4.647707121820803,13.792407137021073,11,0.8361600000000002
731,InformationDelay,AS4,False,1.6898456087632874,6.453928613207517,6,0.9865945945945946
732,ActuatorFailure,AS5,True,3.58164032648521,9.9782281519505,9,0.918857797651758
733,SensorNoise,AS1,True,0.714328982833448,3.541048071342696,5,0.99
734,SensorNoise,AS1,True,0.7652399937779399,3.5823413846649674,5,0.99
735,ModelDrift,AS3,True,4.8623449353573145,13.670441729075668,11,0.9399851857758756
736,SensorNoise,AS1,True,0.7631330880219553,3.556099449882036,5,0.8980912291798137
737,CommunicationLoss,AS2,False,2.5814484154730972,7.4764357217371575,8,0.885202605626358
738,GatewayFailure,AS2,True,3.525987811457663,10.040543649489168,9,0.99
739,MissingData,AS1,True,1.6093781071506679,5.199024806582918,5,0.8828073736285791
740,CommunicationLoss,AS2,True,2.4470792365566534,8.107884786972527,8,0.8843858607248627
741,MissingData,AS1,True,1.4855718988838587,5.396219482269902,5,0.8843708989028632
742,AnalyticsFailure,AS3,True,3.874274268704215,12.789564439434532,10,0.9366063134307886
743,SensorDrift,AS1,True,1.1865057823169136,3.981942601674365,6,0.9665772178088703
744,CommunicationLoss,AS2,True,2.5327143064414153,8.949000667018657,8,0.8838975774687792
745,SensorDrift,AS1,True,1.2661279702079378,4.086099642195879,6,0.9669459847734121
746,PacketDelay,AS2,True,2.2839700156210485,6.833266821134022,7,0.9077362761360651
747,CommunicationLoss,AS2,True,2.678058941731584,8.60256769416434,8,0.8836697861129544
748,SensorDrift,AS1,True,1.2448925593759845,4.482973071092742,6,0.9673067878187297
749,MissingData,AS1,True,1.3638419310072873,4.970371934984017,5,0.8859582575838291
750,GatewayFailure,AS2,False,3.3511894907102433,9.528042938894963,9,0.9851034482758622
751,PacketDelay,AS2,True,1.9708691686418527,6.3051773910418465,7,0.9086890209088522
752,SensorNoise,AS1,True,0.6649417207782135,3.0685516770478145,5,0.99
753,SensorDrift,AS1,True,1.2143101832522047,4.050090257687779,6,0.9049918296028632
754,MissingData,AS1,True,1.4313156302457082,5.388845040554629,5,0.8875544848549421
755,ActuatorFailure,AS5,False,3.3633179823405657,10.58503063134237,9,0.9115568263567007
756,AnalyticsFailure,AS3,False,3.8226099943314655,10.960162300610396,10,0.9341335355931157
757,SensorDrift,AS1,True,1.0929119701733343,4.335289855784825,6,0.8951424000000001
758,SensorNoise,AS1,True,0.7333568962413354,3.5218751065096447,5,0.99
759,MissingData,AS1,True,1.4437321953453095,5.264267559246464,5,0.8891480654958941
760,PacketDelay,AS2,True,2.1140636701359536,7.2252600933467965,7,0.9096672661097978
761,InformationDelay,AS4,True,1.667446300934626,6.4285497314545825,6,0.984012517780939
762,CommunicationLoss,AS2,True,2.67601545220324,8.554388658428868,8,0.8836481576574868
763,CommunicationLoss,AS2,True,2.5551148753734085,7.79426084896282,8,0.8837892744253092
764,MissingData,AS1,True,1.6238584832030147,4.843156149175164,5,0.8907302171025977
765,SensorNoise,AS1,True,0.7615841337140946,3.5523865675504687,5,0.99
766,SensorDrift,AS1,True,1.1070928937520519,4.381213835521733,6,0.9161139200000001
767,CommunicationLoss,AS2,True,2.618252338814718,8.373219125793876,8,0.8840584465672744
768,InformationDelay,AS4,True,1.8771383110197843,5.57444736670183,6,0.9820818090965461
769,SensorNoise,AS1,True,0.691505010222758,3.2742434028129197,5,0.99
770,GatewayFailure,AS2,True,3.130836100292551,9.224860173376692,9,0.9814160919540231
771,ActuatorFailure,AS5,True,3.8260193075219027,11.200134437892785,9,0.9070232388631384
772,PacketDelay,AS2,True,2.220677243647906,6.658775481851815,7,0.910660642156131
773,SensorNoise,AS1,True,0.6592167939727668,3.5843697509904193,5,0.99
774,ModelDrift,AS3,True,4.888476609678809,13.102078266583371,11,0.9417317383642902
775,SensorDrift,AS1,True,1.1222817605281514,4.801177432813485,6,0.9676598632446745
776,ActuatorFailure,AS5,True,3.795367232786888,10.733604229392842,9,0.872153152237465
777,PacketDelay,AS2,True,1.9280238620295895,7.018484338696079,7,0.9116610438453867
778,CommunicationLoss,AS2,True,2.7735117228129003,7.425304161751108,8,0.8844279653075109
779,ModelDrift,AS3,True,4.830005588232302,12.909554223009279,11,0.9433853906914322
780,GatewayFailure,AS2,True,3.419801080071186,9.536863480161697,9,0.9786812606599928
781,AnalyticsFailure,AS3,True,4.035822111752193,13.1728665799406,10,0.9323814553401643
782,SensorDrift,AS1,True,1.1626235103433538,4.038572916036843,6,0.9680054416161478
783,AnalyticsFailure,AS3,True,4.119525829494111,11.198684786878994,10,0.9311992819191903
784,AnalyticsFailure,AS3,True,4.241063514746991,11.01856809304685,10,0.9304666719121639
785,MissingData,AS1,True,1.4577733891674094,5.307635361249649,5,0.8922943186096144
786,CommunicationLoss,AS2,True,2.809199816425804,8.075542734053759,8,0.8848757055793421
787,PacketDelay,AS2,True,2.050257318934648,6.659556800118129,7,0.9126621684096428
788,SensorDrift,AS1,True,1.1251744411386637,4.2984436507681645,6,0.9683437472323122
789,ActuatorFailure,AS5,True,3.351072449443482,12.094403294623037,9,0.9045659595115634
790,CommunicationLoss,AS2,True,2.468742838130371,7.450917868968794,8,0.885384008172083
791,AnalyticsFailure,AS3,True,4.146857497237467,13.286326693658363,10,0.930087623244017
792,SensorDrift,AS1,True,1.179805311906611,4.3613052158531,6,0.9686749977858498
793,PacketDelay,AS2,True,2.0687957517934175,6.177332537768786,7,0.9136591464924202
794,CommunicationLoss,AS2,True,2.6730247143488075,8.011256930399481,8,0.8859387854850349
795,SensorDrift,AS1,True,1.2187052401867335,4.705187420272855,6,0.968999404169274
796,AnalyticsFailure,AS3,True,4.1251037634783545,12.2117223500816,10,0.92998559155296
797,CommunicationLoss,AS2,True,2.7368007719588636,8.588056195215543,8,0.8865288061658058
798,AnalyticsFailure,AS3,True,4.360017702484527,11.233851701371737,10,0.9300995843534792
799,MissingData,AS1,True,1.64510051328819,5.226081119080083,5,0.8938354548876916
800,MissingData,AS1,True,1.6169746434913663,4.542561887225352,5,0.8953500540509983
801,MissingData,AS1,True,1.6381233140872058,4.532301099205266,5,0.8968355987963543
802,AnalyticsFailure,AS3,True,4.042499766014165,11.01771373858062,10,0.9303810373457971
803,SensorDrift,AS1,True,1.1925285144818452,4.411143537143831,6,0.9693171703942427
804,SensorDrift,AS1,True,1.1810438657157085,4.805311546179871,6,0.9696284935969476
805,PacketDelay,AS2,True,1.9048370208734384,7.1581811612015995,7,0.9146482474264943
806,CommunicationLoss,AS2,True,2.7344013875770514,7.526339309203216,8,0.8871451228547226
807,CommunicationLoss,AS2,True,2.4578747377873413,9.059101968492515,8,0.8877806144128104
808,SensorDrift,AS1,True,1.1488357570494894,4.032608946797273,6,0.9699335641083273
809,AnalyticsFailure,AS3,True,4.013392989424786,11.210743805991342,10,0.9307913163631242
810,AnalyticsFailure,AS3,True,3.7919305284529967,11.159949558386566,10,0.9312997197571661
811,SensorDrift,AS1,True,1.1162725472315949,4.353054787556789,6,0.9702325655723761
812,PacketDelay,AS2,True,2.1843254464805297,6.580092438151451,7,0.915626643918207
813,PacketDelay,AS2,True,2.0339961580433705,6.051409934736016,7,0.9165922242254747
814,CommunicationLoss,AS2,False,2.513241161199746,8.243314654693426,8,0.8871475684533253
815,PacketDelay,AS2,True,1.9899379244259021,6.521044211077086,7,0.9175434423017281
816,CommunicationLoss,AS2,True,2.826554999907239,7.9943749371144,8,0.8867881184569277
817,SensorNoise,AS1,True,0.6647031884756933,3.0806162618566297,5,0.99
818,PacketDelay,AS2,True,2.2033832290639417,6.9332047660473455,7,0.9184791982858269
819,CommunicationLoss,AS2,True,2.811028214474306,8.208072808260706,8,0.8866456846389599
820,CommunicationLoss,AS2,True,2.436406041651575,8.954917167988121,8,0.8866750382772057
821,PacketDelay,AS2,True,2.293940343578953,6.841396730406206,7,0.9193987432440462
822,ModelDrift,AS3,True,4.931927185205184,14.404324851548614,11,0.9449522149921703
823,GatewayFailure,AS2,True,3.5365147443108986,9.573235465103728,9,0.9766950085279943
824,ActuatorFailure,AS5,True,3.6606073203804397,10.914438905573878,9,0.8710558551233054
825,AnalyticsFailure,AS3,True,4.344387476850513,12.754603432802265,10,0.9318818810688908
826,MissingData,AS1,True,1.6479644540993497,4.765137129590932,5,0.8982903968453028
827,SensorDrift,AS1,True,1.0828707386456409,4.045974908338731,6,0.9705256750994105
828,SensorNoise,AS1,True,0.6795959509047576,3.1569760326016802,5,0.99
829,SensorDrift,AS1,True,1.0936516587826708,4.48284195257584,6,0.9708130634440144
830,ModelDrift,AS3,False,4.895409576688405,12.201525946477938,11,0.941676057708022
831,SensorNoise,AS1,True,0.7350747529469925,3.2181325704844332,5,0.99
832,AnalyticsFailure,AS3,True,4.454688055309795,11.337140051635535,10,0.9325184918680998
833,SensorDrift,AS1,True,1.1506964679961602,4.541220504819157,6,0.971094895199656
834,CommunicationLoss,AS2,True,2.9674335817191535,8.694442564282735,8,0.8868400306217646
835,CommunicationLoss,AS2,True,2.8458645893233885,7.849605382362336,8,0.8871117760502067
836,CommunicationLoss,AS2,False,2.4636891851329166,8.066174205756786,8,0.8862326307167087
837,InformationDelay,AS4,True,1.9126083109921166,5.660294678830323,6,0.9806654472772369
838,ActuatorFailure,AS5,True,3.3844817623452643,10.763795779590106,9,0.9036527676092508
839,CommunicationLoss,AS2,True,2.7219413646690693,8.136568401085867,8,0.8856732211377841
840,SensorDrift,AS1,True,1.1859796101726299,4.187916705689525,6,0.9713713290037616
841,CommunicationLoss,AS2,True,2.8228743818053754,8.707441322771501,8,0.8853678452029103
842,SensorNoise,AS1,True,0.7420126079038402,2.9705726436951,5,0.99
843,AnalyticsFailure,AS3,True,3.907350278109658,11.688190703758409,10,0.933194280673967
844,SensorDrift,AS1,True,1.3055786575752328,4.391797919428071,6,0.9034806431694701
845,GatewayFailure,AS2,True,3.4854184443958247,10.46505577608047,9,0.9752954007617894
846,MissingData,AS1,False,1.3863610950870302,4.984951035720794,5,0.7000582095238097
847,SensorDrift,AS1,False,1.152678738356736,4.008571312400697,6,0.969824335930282
848,MissingData,AS1,True,1.4596066084533028,5.2998086575516785,5,0.8997133985573234
849,SensorDrift,AS1,True,1.2625087394115473,4.215163627937865,6,0.9686522615370186
850,AnalyticsFailure,AS3,True,4.592710886915755,12.488976494537502,10,0.9338971966910724
851,AnalyticsFailure,AS3,True,3.869685134066033,12.556999049405846,10,0.934617757352858
852,SensorDrift,AS1,True,1.1851160998380021,4.12672875615321,6,0.9677789520867577
853,MissingData,AS1,True,1.496769765143322,4.517362704536407,5,0.9011040521791921
854,CommunicationLoss,AS2,True,2.718327625252866,8.801512982245042,8,0.8852639731320253
855,AnalyticsFailure,AS3,True,3.811115851141509,11.025651776472325,10,0.9353485268699407
856,PacketDelay,AS2,True,1.978904833786067,6.803081913596822,7,0.9203016032908893
857,CommunicationLoss,AS2,True,2.8999080159671444,8.310326299039822,8,0.8853196122405601
858,SensorDrift,AS1,True,1.0972880334321458,4.607204556797442,6,0.9671435156517071
859,AnalyticsFailure,AS3,True,3.9838533433458907,12.460063134252291,10,0.936083699544733
860,SensorDrift,AS1,True,1.297118964148767,4.682250516254109,6,0.9666972686617167
861,MissingData,AS1,True,1.6006056470968781,4.518318039176034,5,0.9024621891117748
862,SensorDrift,AS1,True,1.2227945777163063,4.5017531039871574,6,0.9664012931902429
863,CommunicationLoss,AS2,True,2.6121652795241874,8.804228314165906,8,0.8855011987744841
864,GatewayFailure,AS2,True,3.0497296101157603,10.264494999203196,9,0.9743539676682551
865,CommunicationLoss,AS2,True,2.950933890553377,7.776832531846882,8,0.8857819114005397
866,MissingData,AS1,True,1.368966566296098,4.726154423801783,5,0.9037879331076017
867,ActuatorFailure,AS5,False,3.6384535655290215,10.865054666519299,9,0.8737493525410912
868,AnalyticsFailure,AS3,True,4.444483928321214,12.419910963491416,10,0.9368187668647021
869,CommunicationLoss,AS2,True,2.9049985480529252,7.558192302737213,8,0.8861403220198402
870,ActuatorFailure,AS5,True,3.7488536988888987,11.206207151347499,9,0.9038745950397817
871,GatewayFailure,AS2,True,3.4928788717828048,9.85250469752304,9,0.9737688884203184
872,SensorDrift,AS1,True,1.1450279394204976,4.356368835289684,6,0.9662244828280565
873,SensorDrift,AS1,True,1.2460016567187688,4.484719334232811,6,0.9661419794248384
874,SensorDrift,AS1,True,1.1011250864753575,4.687305566435107,6,0.9661339225229215
875,SensorDrift,AS1,False,1.2138504968326789,4.128874518449656,6,0.9645037766737994
876,MissingData,AS1,False,1.5356762819630683,5.309103749495127,5,0.902517525973261
877,CommunicationLoss,AS2,True,2.6806766438184595,8.458666004522815,8,0.8865593164394016
878,CommunicationLoss,AS2,True,2.4908467260760885,7.671208738018961,8,0.8870252309292991
879,ModelDrift,AS3,False,4.797614244291714,12.301765326925938,11,0.9347361950036269
880,GatewayFailure,AS2,True,3.2103674255918158,9.324987710570172,9,0.9734595551806992
881,CommunicationLoss,AS2,True,2.910642980408224,8.172693585764423,8,0.8875271614876254
882,CommunicationLoss,AS2,True,2.720174745432878,7.685775257617696,8,0.8880564112710253
883,ActuatorFailure,AS5,True,3.291018838915653,10.417659628295056,9,0.9049178578500072
884,InformationDelay,AS4,True,1.7708638586964496,6.348974971763728,6,0.9796543090413017
885,CommunicationLoss,AS2,True,2.4894717487403106,7.800840405462726,8,0.8886060485570502
886,PacketDelay,AS2,True,1.9739814491400391,7.116601997697913,7,0.9211875191918513
887,ActuatorFailure,AS5,True,3.2791243362512583,10.858903133264711,9,0.9065429819321797
888,CommunicationLoss,AS2,True,2.526152813353824,8.041250385158268,8,0.8891705531313544
889,InformationDelay,AS4,True,1.9712001208744199,5.689675177830671,6,0.7952000000000001
890,AnalyticsFailure,AS3,True,3.830107444492784,11.220333628422653,10,0.9375502515869998
891,PacketDelay,AS2,True,1.9619045530210633,6.393520330862751,7,0.9220563983322044
892,MissingData,AS1,True,1.5868640895066382,5.086619221741204,5,0.9017608562216468
893,CommunicationLoss,AS2,True,2.953873354632318,8.835756635882028,8,0.8897455334141745
894,SensorNoise,AS1,True,0.7184467293929805,3.627138462683947,5,0.99
895,ModelDrift,AS3,True,4.588004043206004,13.807246872262743,11,0.9296071378210835
896,AnalyticsFailure,AS3,False,4.054928595757253,12.292310212688328,10,0.9359225542107764
897,SensorNoise,AS1,True,0.6694516370563259,3.3486425180200206,5,0.99
898,ActuatorFailure,AS5,True,3.2688422494658598,10.935435786944984,9,0.9085677188790772
899,MissingData,AS1,True,1.4937808017649872,5.2450373393273875,5,0.7100465676190478
900,PacketDelay,AS2,True,1.991014826855797,6.677202795699716,7,0.9229082765605003
901,SensorNoise,AS1,True,0.7847904809668134,3.057589921180515,5,0.99
902,InformationDelay,AS4,True,1.6526626217792544,6.0255373711849245,6,0.9789615424711366
903,SensorDrift,AS1,True,1.285901306695427,4.617612293017067,6,0.9632696880057062
904,SensorNoise,AS1,True,0.7591442411241072,3.5469713650946995,5,0.99
905,PacketDelay,AS2,True,2.0455765934531436,6.55287043935918,7,0.923743287915067
906,SensorDrift,AS1,True,1.0969676620689854,4.746222307442581,6,0.9623512875946476
907,GatewayFailure,AS2,True,3.466906087235071,10.292148867944398,9,0.7952000000000001
908,PacketDelay,AS2,True,1.9770014993163243,6.843758039376633,7,0.924561640641332
909,SensorDrift,AS1,True,1.3037383837487908,4.41296810293111,6,0.9616843087642428
910,CommunicationLoss,AS2,True,2.4578437922889136,8.056875741878338,8,0.8903275001776674
911,CommunicationLoss,AS2,True,2.524644397720793,8.347004255749596,8,0.814304304761905
912,AnalyticsFailure,AS3,True,3.951958578201092,13.264628925848976,10,0.9347845549965281
913,MissingData,AS1,True,1.4935480395049903,5.384756453147191,5,0.9014086849773175
914,InformationDelay,AS4,True,1.6955258312161448,6.346470224713327,6,0.9785180711862117
915,PacketDelay,AS2,True,2.0022902979813346,6.8378992953767375,7,0.9253635982273514
916,CommunicationLoss,AS2,True,2.6164223541639875,8.227274393494373,8,0.8909136855353923
917,InformationDelay,AS4,True,1.782712217744756,5.8904564806661295,6,0.8361600000000002
918,CommunicationLoss,AS2,True,2.9581656000619603,8.882165040137512,8,0.8915018981489843
919,InformationDelay,AS4,True,1.6514311500553884,5.917725828413029,6,0.9782690024035149
920,ActuatorFailure,AS5,True,3.2954020631219647,10.262485677056565,9,0.9108541751032618
921,AnalyticsFailure,AS3,False,3.906418377868788,11.384299903512481,10,0.9317356899742341
922,InformationDelay,AS4,True,1.9690468579952807,6.1001362992628145,6,0.8689280000000001
923,ModelDrift,AS3,True,4.74610564997942,13.581966925685952,11,0.9259079324790891
924,SensorNoise,AS1,True,0.7735382929108026,3.1233365219165785,5,0.99
925,InformationDelay,AS4,True,1.7682090226436677,5.8597788991292585,6,0.9781707574783676
926,SensorNoise,AS1,True,0.7334434447279808,3.429929963275118,5,0.99
927,ModelDrift,AS3,True,4.611919044737232,12.228359225179736,11,0.9233350416354453
928,ModelDrift,AS3,False,4.569607159329285,13.158401817245949,11,0.9173914375636755
929,SensorNoise,AS1,True,0.6548139268559271,3.2030597909367993,5,0.99
930,MissingData,AS1,True,1.6272394921499265,5.1596940506246955,5,0.901373861562101
931,PacketDelay,AS2,True,2.2425193042859934,6.8545742350386,7,0.926149464440467
932,SensorDrift,AS1,True,1.137097277850361,3.9962132817098523,6,0.9612173657105814
933,AnalyticsFailure,AS3,True,3.9987420456895575,11.336481731060715,10,0.9294794610702963
934,SensorDrift,AS1,True,1.314725415129388,4.09019090896968,6,0.9328911360000001
935,AnalyticsFailure,AS3,True,4.228260084191787,11.1840058567185,10,0.9278532317775854
936,SensorDrift,AS1,True,1.2644443598009059,4.7940543675651845,6,0.960909376439433
937,SensorDrift,AS1,True,1.3128360391947538,4.440608117420442,6,0.9607275011515464
938,CommunicationLoss,AS2,False,2.589600709348259,8.9033628000186,8,0.8909792962969653
939,SensorDrift,AS1,True,1.3185757766492265,4.546861203681183,6,0.9606454929847292
940,SensorNoise,AS1,True,0.7808100626443565,3.1935317237290524,5,0.99
941,ActuatorFailure,AS5,True,3.268858257683998,11.391618341297747,9,0.9132987246979941
942,CommunicationLoss,AS2,True,2.884073534749426,8.16085494041219,8,0.6017559243174605
943,SensorNoise,AS1,True,0.7403490220017848,3.35506475141232,5,0.99
944,PacketDelay,AS2,True,2.006729411052172,5.969764213192003,7,0.9269195715523737
945,PacketDelay,AS2,True,2.172054266051963,6.055337556959005,7,0.9276742711032852
946,MissingData,AS1,False,1.4453273436498013,5.054027043628993,5,0.8991478697374857
947,PacketDelay,AS2,True,2.041647245041835,6.13528863865936,7,0.9284139266865498
948,PacketDelay,AS2,True,2.046589083411695,6.315738482589236,7,0.9291389083395312
949,MissingData,AS1,True,1.6122905207299434,4.541722644593851,5,0.8976315488020368
950,SensorNoise,AS1,True,0.7909339918780909,3.5004324329797396,5,0.99
951,CommunicationLoss,AS2,True,2.953994763529083,8.124323127435142,8,0.8906839895237602
952,GatewayFailure,AS2,True,3.3575388446050702,9.080434389147205,9,0.973362238739154
953,CommunicationLoss,AS2,True,2.898463942733873,9.052953273083551,8,0.8905691696409862
954,AnalyticsFailure,AS3,True,4.4151358049783775,11.10404483434571,10,0.9267270298665129
955,AnalyticsFailure,AS3,True,4.12819177170776,12.235069504814824,10,0.925997008508595
956,CommunicationLoss,AS2,True,2.503940601554506,7.731910589883239,8,0.8905974122155212
957,SensorDrift,AS1,True,1.090135899465321,4.687098508669092,6,0.9606423786397519
958,SensorDrift,AS1,True,1.2142274536011028,4.367837614101006,6,0.9607014029118015
959,CommunicationLoss,AS2,True,2.5920914803166264,8.48191609514133,8,0.8264434438095241
960,SensorDrift,AS1,True,1.2398192308414338,4.213166349285081,6,0.9608091843449452
961,SensorDrift,AS1,True,1.2347486029471462,3.9850294746833455,6,0.9609550397836485
962,GatewayFailure,AS2,True,3.6106127155128003,10.095804820330589,9,0.9734266330965864
963,SensorDrift,AS1,True,1.184656442764424,4.186962153260683,6,0.9611304440406594
964,AnalyticsFailure,AS3,True,4.467355867478627,11.793149362655825,10,0.9255802155025282
965,SensorDrift,AS1,True,1.1190833358436605,4.0114891467139175,6,0.9463129088000002
966,CommunicationLoss,AS2,True,2.5031685926987834,7.6944596054946315,8,0.8907387993376344
967,CommunicationLoss,AS2,True,2.9225364954455526,8.012374133097973,8,0.8909694178484859
968,GatewayFailure,AS2,True,3.5879692330263975,9.927455656258415,9,0.973613101349064
969,SensorNoise,AS1,True,0.6616092459426954,3.466734814273639,5,0.99
970,GatewayFailure,AS2,True,3.51570251776052,10.26623495954094,9,0.9738904810792512
971,SensorDrift,AS1,True,1.2452031940743733,4.044333400653973,6,0.9570503270400001
972,GatewayFailure,AS2,True,2.9785124581335976,9.935978077629262,9,0.9742343360829133
